Gender,Age,Married,Number of Dependents,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,age_group,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,avg_monthly_spend,spend_change,high_bill
0,20,0,0,95957.0,39.07,-121.83,0,-0.06,1,-0.45,0.0,1,76.0,0,1,1.0,0.0,1.0,1.0,1.0,1.0,1,1.22,0.38,0.0,0,-0.18,0.25,0,Young,1,0,0,1,0,0,0.4,0.82,1
1,32,1,0,91316.0,34.15,-118.52,0,-0.5,1,0.23,0.0,1,15.0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,1,1.06,-0.17,0.0,0,-0.21,-0.2,0,Young,1,0,0,1,0,0,-0.34,1.4,1
1,54,0,0,94567.0,38.67,-122.4,0,-0.83,1,-1.4,0.0,1,17.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,-0.65,-0.77,0.0,0,-0.79,-0.84,0,Adult,1,0,0,1,0,0,-4.54,3.89,0
0,62,0,3,95456.0,39.25,-123.77,0,0.31,0,0.0,0.47,1,57.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0,-0.76,-0.32,0.0,0,-0.88,-0.51,0,Senior,0,1,0,0,1,0,-0.24,-0.52,0
0,47,0,0,90713.0,33.85,-118.11,0,-1.08,0,0.0,0.47,1,14.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,-1.08,-0.91,0.0,0,-0.88,-0.99,1,Adult,0,1,0,1,0,0,12.15,-13.23,0
0,54,1,2,93307.0,35.28,-118.96,10,1.61,1,0.99,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.43,-0.38,0.0,0,2.42,0.41,0,Adult,0,1,0,0,0,1,-0.15,-1.28,0
0,32,0,0,95379.0,37.94,-120.19,0,-1.28,1,1.76,0.0,1,17.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0,-0.48,-0.98,0.0,0,-0.83,-1.02,0,Young,0,1,0,1,0,0,3.53,-4.01,0
1,46,0,0,94703.0,37.86,-122.28,0,-1.16,1,-0.95,0.0,1,19.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.2,-0.89,0.0,0,-0.83,-0.95,1,Adult,0,1,0,1,0,0,5.67,-5.47,0
1,32,0,0,93643.0,37.24,-119.47,0,-1.28,1,0.17,1.0,1,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.43,-0.97,0.0,10,-0.85,-1.02,1,Young,1,0,0,1,0,0,3.49,-3.05,1
0,47,1,0,95444.0,38.43,-122.87,4,1.29,1,-1.4,1.0,1,20.0,0,1,1.0,1.0,1.0,0.0,0.0,1.0,1,0.4,1.12,0.0,0,-0.39,0.77,0,Adult,1,0,0,0,0,1,0.49,-0.09,1
1,24,0,0,91948.0,32.83,-116.44,0,-0.83,1,0.38,1.0,1,47.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.18,-0.49,0.0,0,-0.45,-0.52,1,Young,1,0,0,1,0,0,-2.91,4.09,1
0,25,0,0,96137.0,40.27,-121.02,0,-1.16,1,-0.28,0.0,1,59.0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.56,-0.86,0.0,50,-0.78,-0.89,1,Young,1,0,0,1,0,0,5.46,-4.9,1
0,68,1,0,91915.0,32.61,-116.98,7,1.57,1,0.38,1.0,1,19.0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,1,1.42,2.4,0.0,140,1.68,2.44,0,Senior,1,0,0,1,0,0,0.93,0.49,1
0,42,0,0,95468.0,38.91,-123.61,0,1.29,1,1.0,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.43,-0.46,0.0,0,2.06,0.24,0,Adult,0,1,0,0,0,1,-0.2,-1.23,0
0,54,1,0,93313.0,35.14,-119.05,1,0.02,1,-0.47,1.0,1,21.0,1,1,1.0,0.0,1.0,0.0,0.0,1.0,1,0.29,0.07,0.0,0,-0.14,0.02,0,Adult,1,0,0,1,0,0,0.07,0.22,1
1,34,0,0,92692.0,33.61,-117.64,0,-1.28,1,-1.72,0.0,1,6.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.21,-0.98,0.0,0,-0.88,-1.03,1,Young,0,0,1,1,0,0,3.5,-3.29,1
1,35,1,0,94107.0,37.77,-122.4,9,-1.2,1,-1.01,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.39,-0.97,0.0,0,-0.84,-1.02,0,Young,0,1,0,1,0,0,4.93,-6.33,0
1,19,1,0,91935.0,32.7,-116.8,0,1.53,1,-0.41,1.0,1,26.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.23,2.11,0.0,0,0.76,1.89,0,Young,1,0,0,0,1,0,0.83,0.4,1
1,21,1,0,95602.0,38.99,-121.11,0,0.76,0,0.0,0.47,1,42.0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1,-0.46,0.12,0.0,0,-0.88,-0.17,0,Young,1,0,0,1,0,0,0.07,-0.53,0
0,55,1,3,96132.0,41.03,-120.67,1,-1.16,1,-1.25,1.0,1,57.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.42,-0.91,0.0,0,-0.84,-0.97,1,Adult,1,0,0,1,0,0,5.79,-6.2,0
0,48,1,2,92587.0,33.7,-117.25,6,1.41,1,-1.48,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.44,-0.44,0.0,0,-0.45,-0.48,0,Adult,0,1,0,0,0,1,-0.18,-1.26,0
1,40,1,3,93238.0,35.85,-118.4,3,1.45,1,-0.84,1.0,1,57.0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.56,2.31,0.0,0,0.25,1.9,0,Adult,0,1,0,0,0,1,0.94,0.61,1
1,49,1,0,94801.0,37.95,-122.38,4,1.21,1,-1.22,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.3,-0.38,0.0,0,-0.23,-0.37,0,Adult,1,0,0,0,0,1,-0.17,-1.13,0
0,71,1,0,94533.0,38.29,-122.03,6,1.37,1,1.81,1.0,1,14.0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.18,2.03,0.0,0,3.0,2.49,1,Senior,0,1,0,1,0,0,0.86,0.32,1
0,71,1,0,95126.0,37.33,-121.92,1,0.84,1,-0.28,1.0,1,6.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1,-0.12,0.42,0.0,100,0.47,0.5,1,Senior,1,0,0,0,1,0,0.23,-0.35,0
1,68,0,0,96148.0,39.24,-120.05,0,-1.28,1,1.51,0.0,1,10.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.19,-0.98,0.0,0,-0.83,-1.02,1,Senior,1,0,0,1,0,0,3.5,-3.31,0
0,26,1,0,93647.0,36.6,-119.18,4,-1.16,0,0.0,0.47,1,76.0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1,-0.49,-0.92,0.0,0,-0.88,-0.99,1,Young,1,0,0,1,0,0,5.85,-6.35,0
0,34,0,0,90740.0,33.75,-118.07,0,1.29,1,0.36,1.0,1,12.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0.67,1.33,0.0,0,1.4,1.46,0,Young,0,1,0,0,1,0,0.58,0.09,1
1,61,1,0,93280.0,35.65,-119.45,2,-1.2,1,-1.69,0.0,1,7.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.57,-0.95,0.0,0,-0.88,-1.01,0,Senior,0,0,1,1,0,0,4.8,-5.38,0
0,73,0,0,90701.0,33.87,-118.08,0,1.57,0,0.0,0.47,1,20.0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,1,-0.24,0.75,0.0,0,-0.88,0.33,0,Senior,1,0,0,0,1,0,0.29,-0.53,0
0,59,0,0,92804.0,33.82,-117.97,0,-1.24,1,-1.17,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.43,-0.99,0.0,0,-0.86,-1.04,0,Adult,0,1,0,1,0,0,4.15,-5.58,0
0,35,0,0,95605.0,38.59,-121.54,0,-0.22,1,-0.05,1.0,1,29.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.51,-0.04,0.0,0,-0.1,-0.07,1,Young,1,0,0,1,0,0,-0.06,0.57,1
0,68,0,0,93925.0,36.6,-121.44,0,-0.95,1,-0.98,1.0,1,6.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.69,-0.68,0.0,30,-0.76,-0.75,1,Senior,1,0,0,1,0,0,-14.4,15.09,1
1,26,1,2,94025.0,37.45,-122.18,8,0.15,1,1.27,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.41,-0.69,0.0,0,0.92,-0.27,0,Young,1,0,0,0,0,1,-0.6,-0.81,0
0,22,0,0,92316.0,34.06,-117.39,0,-1.03,1,-0.99,0.0,1,69.0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1,0.99,-0.71,0.0,0,-0.79,-0.8,1,Young,1,0,0,1,0,0,20.62,-19.63,1
0,45,1,0,93727.0,36.75,-119.68,2,1.33,1,-0.28,1.0,1,13.0,1,0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.4,1.17,0.0,0,0.77,1.15,0,Adult,1,0,0,0,0,1,0.5,-0.1,1
0,25,1,1,93630.0,36.73,-120.12,6,0.02,1,-1.45,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.44,-0.74,0.0,0,-0.66,-0.78,0,Young,1,0,0,0,1,0,-0.72,-0.71,0
0,49,0,0,91501.0,34.19,-118.3,0,0.88,1,-0.57,1.0,1,4.0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1.43,1.54,0.0,0,0.25,1.29,0,Adult,0,1,0,0,0,1,0.82,0.62,1
1,22,0,0,92663.0,33.62,-117.93,0,-1.28,1,-1.01,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.42,-1.0,0.0,0,-0.87,-1.05,0,Young,1,0,0,1,0,0,3.58,-5.0,0
1,70,0,2,91106.0,34.14,-118.13,0,-0.71,1,1.38,1.0,1,19.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.35,-0.5,0.0,0,-0.1,-0.43,1,Senior,0,0,1,1,0,0,-1.72,2.06,1
0,57,1,0,92591.0,33.54,-117.11,1,-1.16,1,0.21,1.0,1,10.0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1,1.18,-0.82,0.0,0,-0.75,-0.87,1,Adult,1,0,0,1,0,0,5.24,-4.06,1
1,65,1,0,93065.0,34.27,-118.77,1,-0.26,1,-0.53,0.0,1,3.0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0.69,-0.05,0.0,0,-0.32,-0.14,1,Senior,1,0,0,1,0,0,-0.07,0.75,1
1,45,1,3,92539.0,33.53,-116.67,8,-0.91,1,0.54,0.0,1,51.0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.81,-0.6,0.0,0,-0.5,-0.62,0,Adult,1,0,0,1,0,0,-6.79,7.61,1
0,58,1,0,92657.0,33.6,-117.82,0,1.41,1,0.28,1.0,1,21.0,1,1,1.0,0.0,1.0,1.0,1.0,1.0,1,1.54,2.3,0.0,0,1.43,2.24,1,Adult,1,0,0,0,1,0,0.95,0.59,1
0,71,0,0,92027.0,33.14,-116.97,0,-0.91,1,1.18,1.0,1,14.0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.02,-0.61,0.0,0,-0.4,-0.6,1,Senior,1,0,0,1,0,0,-6.95,7.97,1
0,39,1,3,95503.0,40.74,-124.11,7,1.13,1,0.13,0.0,1,21.0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,0.43,1.0,0.0,0,1.04,1.1,0,Adult,1,0,0,0,0,1,0.47,-0.04,1
0,50,0,0,96107.0,38.43,-119.48,0,1.33,1,1.52,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.26,-0.3,0.0,0,2.64,0.54,0,Adult,0,1,0,0,1,0,-0.13,-1.14,0
0,43,1,3,95965.0,39.62,-121.55,5,1.61,1,-1.37,0.0,1,57.0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.33,2.33,0.0,0,-0.29,1.75,0,Adult,0,1,0,0,0,1,0.89,0.44,1
1,79,1,0,95250.0,38.24,-120.42,8,-0.26,1,-0.5,1.0,1,11.0,0,0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.11,0.1,44.17,0,-0.31,-0.03,0,Senior,1,0,0,0,0,1,0.14,0.98,1
1,44,1,0,95937.0,38.93,-121.95,1,-0.99,1,1.53,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.43,-0.94,0.0,0,-0.45,-0.88,1,Adult,0,1,0,0,1,0,-150.6,149.17,0
0,32,0,0,95403.0,38.49,-122.75,0,-1.28,1,1.05,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.41,-1.0,0.0,0,-0.84,-1.04,0,Young,0,0,1,1,0,0,3.57,-4.98,0
1,58,1,0,90810.0,33.82,-118.22,3,0.64,1,-1.81,0.0,1,2.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.18,1.13,37.45,0,-0.83,0.63,0,Adult,0,1,0,1,0,0,0.69,0.49,1
1,32,0,0,95942.0,40.08,-121.49,0,0.35,1,-1.3,1.0,1,19.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.57,0.4,0.0,0,-0.51,0.17,0,Young,0,1,0,1,0,0,0.3,0.27,1
0,46,0,0,93206.0,35.45,-119.49,0,-1.28,0,0.0,0.47,1,5.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,-1.25,-1.0,0.0,0,-0.88,-1.05,1,Adult,1,0,0,1,0,0,3.57,-4.82,0
1,53,0,0,95360.0,37.34,-121.04,0,-1.08,1,-1.01,0.0,1,24.0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.89,-0.81,0.0,0,-0.8,-0.88,1,Adult,1,0,0,1,0,0,10.7,-9.82,1
1,35,0,0,95203.0,37.95,-121.33,0,-1.28,1,1.14,0.0,1,21.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,-0.62,-0.99,0.0,0,-0.84,-1.03,0,Young,0,1,0,1,0,0,3.54,-4.15,0
1,33,1,2,93673.0,36.46,-119.49,3,0.19,1,-1.8,1.0,1,16.0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0.81,0.47,0.0,0,-0.84,0.12,0,Young,1,0,0,1,0,0,0.39,0.42,1
1,73,0,0,90247.0,33.89,-118.3,0,0.96,1,1.61,1.0,1,29.0,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0,1.52,1.7,0.0,0,2.23,2.01,0,Senior,1,0,0,0,1,0,0.87,0.65,1
1,29,0,0,96056.0,41.11,-121.36,0,-1.03,1,-0.68,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.42,-0.93,0.0,0,-0.75,-0.96,0,Young,0,1,0,0,1,0,26.96,-28.38,0
1,26,0,0,95514.0,40.31,-123.67,0,-1.16,1,0.99,1.0,1,51.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0.54,-0.86,0.0,0,-0.7,-0.89,0,Young,0,1,0,1,0,0,5.51,-4.97,1
1,73,0,0,94801.0,37.95,-122.38,0,1.57,1,0.66,1.0,1,13.0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,1,1.16,2.06,3.33,0,2.0,2.22,0,Senior,0,1,0,0,0,1,0.8,0.36,1
0,80,1,0,93513.0,37.25,-118.06,8,1.04,1,0.42,1.0,1,4.0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,1,1.14,1.54,0.0,0,1.25,1.59,0,Senior,1,0,0,0,0,1,0.76,0.38,1
0,62,0,0,94621.0,37.75,-122.2,0,0.84,1,-0.17,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.43,-0.57,0.0,0,0.57,-0.29,0,Senior,1,0,0,0,0,1,-0.31,-1.12,0
0,76,1,0,94945.0,38.14,-122.56,5,-0.06,1,1.53,1.0,1,18.0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.83,0.23,31.58,0,0.8,0.41,0,Senior,1,0,0,0,0,1,0.25,0.59,1
0,22,0,0,96007.0,40.45,-122.31,0,-1.28,1,0.28,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.41,-1.0,0.0,0,-0.85,-1.04,0,Young,0,1,0,1,0,0,3.57,-4.99,0
0,22,0,0,92612.0,33.64,-117.81,0,-1.08,1,-1.65,0.0,1,41.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.26,-0.86,0.0,0,-0.86,-0.94,0,Young,1,0,0,1,0,0,11.41,-11.67,0
0,49,0,0,90716.0,33.83,-118.07,0,0.68,1,-0.57,1.0,1,13.0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,1,0.08,0.41,0.0,0,0.14,0.36,0,Adult,1,0,0,0,0,1,0.24,-0.16,0
1,60,0,0,95736.0,39.01,-120.98,0,-0.99,1,-0.59,0.0,1,28.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.18,-0.8,0.0,30,-0.72,-0.84,0,Adult,1,0,0,0,1,0,-127.73,127.55,0
1,65,0,0,93286.0,36.46,-119.09,0,-0.42,1,0.66,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.42,-0.82,0.0,0,0.01,-0.65,0,Senior,0,1,0,0,1,0,-1.43,0.01,0
0,37,1,0,94514.0,37.83,-121.6,0,-0.14,1,0.22,1.0,1,12.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0.67,0.08,0.0,0,0.09,0.09,1,Adult,1,0,0,1,0,0,0.1,0.57,1
0,24,1,1,93291.0,36.39,-119.37,3,1.17,0,0.0,0.47,1,76.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.98,-0.07,0.0,110,-0.88,-0.28,0,Young,1,0,0,1,0,0,-0.03,-0.95,0
1,69,0,0,92129.0,32.96,-117.13,0,-0.1,1,1.52,1.0,1,19.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0,0.91,0.21,0.0,0,0.74,0.38,1,Senior,0,1,0,1,0,0,0.23,0.67,1
1,36,1,0,91730.0,34.1,-117.58,1,-0.3,1,-0.16,1.0,1,25.0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,1,0.82,0.04,0.0,0,-0.2,-0.03,1,Adult,1,0,0,1,0,0,0.06,0.77,1
0,73,0,0,93549.0,36.3,-117.87,0,-0.95,1,-0.04,0.0,1,15.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.51,-0.69,0.0,10,-0.62,-0.73,0,Senior,1,0,0,0,0,1,-14.66,15.17,1
0,27,1,2,92120.0,32.81,-117.06,1,-1.12,1,1.17,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.4,-0.96,0.0,0,-0.64,-0.95,0,Young,1,0,0,0,1,0,8.3,-9.7,0
0,28,0,0,95130.0,37.28,-121.99,0,-0.95,1,1.76,1.0,1,58.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.7,-0.67,0.0,0,-0.36,-0.64,1,Young,1,0,0,1,0,0,-14.29,14.99,1
1,32,1,0,94403.0,37.54,-122.31,6,1.33,1,1.18,1.0,1,15.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.44,2.14,0.0,0,2.29,2.36,0,Young,0,1,0,0,1,0,0.92,0.52,1
0,79,0,0,95682.0,38.6,-120.96,0,-0.14,1,-1.4,0.0,1,21.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,1,1.22,0.29,0.0,60,-0.66,0.06,0,Senior,1,0,0,0,1,0,0.34,0.88,1
1,23,0,0,94547.0,37.99,-122.21,0,-1.28,1,-0.76,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.81,-0.99,0.0,0,-0.87,-1.04,0,Young,0,1,0,1,0,0,3.57,-5.38,0
1,47,0,0,90033.0,34.05,-118.21,0,-0.83,1,-0.26,1.0,1,16.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.51,-0.58,0.0,0,-0.57,-0.63,0,Adult,0,1,0,1,0,0,-3.45,3.96,1
1,34,1,1,95640.0,38.34,-120.95,6,0.92,1,1.17,1.0,1,18.0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,1.2,1.4,0.0,0,1.79,1.63,0,Young,0,1,0,0,1,0,0.73,0.48,1
0,40,0,0,92625.0,33.6,-117.86,0,-0.87,1,1.45,0.0,1,25.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.33,-0.6,0.0,0,-0.3,-0.56,1,Adult,1,0,0,1,0,0,-4.65,4.98,1
0,19,1,0,90242.0,33.92,-118.14,4,1.45,1,-0.02,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.26,-0.29,0.0,0,1.14,0.11,0,Young,0,1,0,0,0,1,-0.12,-1.14,0
0,51,0,0,95439.0,38.49,-122.78,0,0.07,1,0.19,1.0,1,18.0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1.35,0.56,0.0,0,0.24,0.51,0,Adult,1,0,0,1,0,0,0.52,0.83,1
0,49,0,0,94618.0,37.85,-122.24,0,-1.28,1,0.8,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.4,-1.0,0.0,0,-0.84,-1.04,0,Adult,0,1,0,1,0,0,3.57,-4.97,0
0,40,1,1,96054.0,41.28,-121.16,2,0.15,1,-1.29,0.0,1,19.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,-0.33,-0.15,0.0,0,-0.54,-0.28,0,Adult,0,1,0,0,1,0,-0.13,-0.2,0
1,35,1,0,90005.0,34.06,-118.31,9,-0.71,1,1.58,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.25,-0.84,0.0,0,-0.06,-0.68,0,Young,0,1,0,0,0,1,-2.86,1.61,0
0,38,0,0,94401.0,37.59,-122.31,0,-0.91,1,1.75,0.0,1,23.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.39,-0.77,0.0,0,-0.31,-0.7,0,Adult,0,1,0,1,0,0,-8.83,8.44,0
1,36,0,0,91352.0,34.23,-118.34,0,-1.2,1,0.86,0.0,1,22.0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,0,0.24,-0.91,2.62,0,-0.75,-0.95,0,Adult,0,1,0,0,0,1,4.62,-4.38,1
1,30,0,0,93432.0,35.48,-120.47,0,-1.28,1,1.36,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.24,-0.99,0.0,0,-0.83,-1.03,0,Young,1,0,0,1,0,0,3.57,-4.8,0
0,48,1,0,93653.0,37.25,-119.96,10,0.43,1,-1.32,0.0,1,20.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1,0.72,0.56,0.0,0,-0.5,0.3,0,Adult,0,1,0,1,0,0,0.39,0.33,1
1,24,0,2,95556.0,41.27,-123.55,0,-0.99,1,-0.72,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.42,-0.93,0.0,0,-0.74,-0.96,0,Young,0,1,0,1,0,0,-149.29,147.87,0
1,68,1,3,92028.0,33.36,-117.3,1,-1.16,1,1.24,0.0,1,52.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,-0.58,-0.93,0.0,0,-0.69,-0.94,1,Senior,1,0,0,1,0,0,5.91,-6.49,0
0,64,1,3,94971.0,38.24,-122.9,6,1.57,1,-0.69,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.43,-0.39,0.0,0,0.47,-0.18,0,Senior,1,0,0,0,0,1,-0.15,-1.28,0
0,36,0,0,94086.0,37.38,-122.02,0,-0.63,1,-1.55,0.0,1,13.0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.98,-0.29,0.0,0,-0.79,-0.46,1,Adult,1,0,0,1,0,0,-0.77,1.75,1
1,28,1,1,96057.0,41.25,-122.11,1,-1.08,1,-0.04,1.0,1,82.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.48,-0.89,0.0,0,-0.71,-0.91,0,Young,0,1,0,1,0,0,11.77,-12.25,0
0,65,0,0,95683.0,38.47,-121.11,0,-1.24,1,-0.33,1.0,1,22.0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.98,-0.93,0.0,0,-0.84,-0.98,1,Senior,1,0,0,1,0,0,3.89,-2.91,1
1,73,1,0,92029.0,33.08,-117.13,1,-1.28,1,-0.09,0.0,1,9.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.46,-0.98,0.0,0,-0.86,-1.03,1,Senior,1,0,0,1,0,0,3.53,-3.99,0
0,30,0,0,92126.0,32.89,-117.15,0,1.29,1,-0.09,1.0,1,73.0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1.36,2.04,0.0,0,0.95,1.89,1,Young,0,1,0,0,1,0,0.89,0.47,1
0,31,0,3,94937.0,38.1,-122.95,0,0.27,0,0.0,0.47,1,29.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-0.29,-0.04,0.0,0,-0.88,-0.29,0,Young,1,0,0,0,1,0,-0.03,-0.26,0
0,52,1,2,92020.0,32.8,-116.97,9,0.55,1,0.97,0.0,1,15.0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,0,-0.22,0.12,0.0,0,1.2,0.45,0,Adult,0,1,0,0,1,0,0.08,-0.3,0
0,26,1,0,94589.0,38.16,-122.27,0,-1.28,1,-0.17,0.0,1,52.0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.87,-0.97,0.0,0,-0.86,-1.02,1,Young,1,0,0,1,0,0,3.46,-2.59,1
1,45,1,3,92584.0,33.65,-117.18,10,1.61,1,0.92,1.0,1,53.0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.66,1.64,0.0,0,2.33,1.98,0,Adult,1,0,0,0,0,1,0.63,0.04,1
1,35,1,1,94590.0,38.1,-122.25,0,0.02,1,-0.96,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.43,-0.72,0.0,0,-0.4,-0.69,0,Young,0,1,0,0,0,1,-0.71,-0.72,0
1,55,0,0,92880.0,33.92,-117.62,0,-0.02,1,-1.54,1.0,1,12.0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.48,0.59,0.0,0,-0.71,0.25,0,Adult,1,0,0,0,1,0,0.6,0.89,1
1,44,0,0,93950.0,36.62,-121.93,0,-1.12,1,-0.06,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.4,-0.96,0.0,0,-0.74,-0.98,0,Adult,0,1,0,1,0,0,8.28,-9.68,0
